customer_id,first_name,last_name,date_of_birth,ssn_last4,email,phone_number,mailing_city,mailing_state,mailing_zip,customer_segment,employment_status,source_updated_at,source_system,change_reason
CUST-106093,Katherine,Shaw,1958-04-05,6252,katherine.shaw670@gmail.com,951-745-1848,East Dwaynechester,NH,85246,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106094,Rebecca,Clark,1964-03-24,9206,rebecca.clark990@gmail.com,683-789-2654,Zoeburgh,NM,77030,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106095,Todd,Vega,1990-01-08,7159,todd.vega828@gmail.com,203-133-1033,Wrightbury,WI,50930,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106096,Christopher,Jones,1960-03-05,3823,christopher.jones229@yahoo.com,316-917-3398,East Michael,AR,13686,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106097,Charles,Harrington,1996-01-01,4244,charles.harrington119@gmail.com,877-638-2530,Schroederchester,AL,13331,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106098,Jeremy,Preston,1989-08-19,4767,jeremy.preston90@yahoo.com,311-490-6046,Mcbridebury,HI,26031,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106099,Robert,Smith,2002-05-07,1824,robert.smith92@yahoo.com,105-151-3490,Robbinshaven,PW,22738,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106100,Michael,Byrd,1965-08-14,5574,michael.byrd759@hotmail.com,906-153-3996,East Jeremymouth,HI,44148,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106101,James,Salazar,1984-09-18,9702,james.salazar960@hotmail.com,022-333-4846,North Sharonton,PR,28036,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106102,Aaron,Davies,1978-08-19,3082,aaron.davies763@gmail.com,864-999-2792,Davidhaven,TX,80186,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106103,Helen,Pierce,1976-08-05,1902,helen.pierce587@hotmail.com,609-189-4420,Carrollstad,MS,48364,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106104,David,Garcia,1959-05-02,6025,david.garcia131@yahoo.com,675-147-2678,West Jonathanberg,AL,81883,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106105,Samuel,Sanders,1980-02-07,5134,samuel.sanders977@hotmail.com,190-331-7180,Port Gabrielle,WA,14340,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106106,Renee,Green,1995-12-06,6229,renee.green591@yahoo.com,653-399-1603,Wongborough,FM,90739,Private Bank,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106107,Daniel,Thompson,1969-02-22,0027,daniel.thompson319@gmail.com,173-537-7712,Katherineberg,AZ,93722,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106108,Melissa,Nguyen,2005-02-12,1013,melissa.nguyen605@yahoo.com,595-041-8107,Joshuabury,ND,85320,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106109,Steven,Smith,2003-03-20,8775,steven.smith195@hotmail.com,378-321-9800,South Jeffrey,TN,83060,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106110,Laura,Allen,1992-02-24,6359,laura.allen434@hotmail.com,371-327-9033,East Matthew,IL,83186,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106111,Krystal,Williams,1982-10-08,5237,krystal.williams790@gmail.com,008-914-5823,Lake Emilyfurt,MP,99018,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106112,Tammy,Smith,1964-12-02,5980,tammy.smith817@hotmail.com,277-259-4721,Ruthburgh,WV,65011,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106113,Andrew,Jackson,1995-12-17,2069,andrew.jackson533@gmail.com,957-286-5590,South Janice,MO,59817,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106114,Megan,Wilson,1998-02-13,9856,megan.wilson605@hotmail.com,685-808-4891,Nielsenhaven,MO,35472,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106115,Tiffany,Richardson,1952-04-07,3639,tiffany.richardson110@hotmail.com,143-133-2829,Lake Jessicaland,SC,62014,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106116,Chad,West,1950-11-16,6476,chad.west10@yahoo.com,554-139-8171,Leahview,GA,12294,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106117,Jennifer,Lynch,1992-06-15,8819,jennifer.lynch873@gmail.com,458-882-2707,West James,GU,30168,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106118,Gregory,Gregory,1996-12-12,7546,gregory.gregory324@gmail.com,220-390-8767,West Justin,TX,98078,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106119,Kyle,Garcia,1973-02-19,2370,kyle.garcia836@hotmail.com,228-035-1458,Martinezmouth,PR,43062,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106120,Julie,Green,1983-05-04,4863,julie.green858@yahoo.com,168-627-7564,West Paul,DC,04530,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106121,Scott,Moore,1952-08-28,3586,scott.moore512@yahoo.com,346-845-6860,Port Kennethmouth,KS,81708,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106122,Anne,Ortiz,1961-07-08,7467,anne.ortiz151@gmail.com,708-804-0450,Powersbury,MT,26173,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106123,George,Hendricks,1986-08-24,9854,george.hendricks291@yahoo.com,203-667-1482,North Joychester,SD,43722,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106124,Timothy,White,1976-09-15,2389,timothy.white765@yahoo.com,777-381-3416,Ianville,MT,46217,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106125,Samantha,Mendoza,1951-10-09,0562,samantha.mendoza614@gmail.com,284-438-2785,Robertsonland,PW,62276,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106126,Joshua,Martin,1969-07-06,5245,joshua.martin317@hotmail.com,101-498-2022,Courtneymouth,NC,90832,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106127,Natasha,Larson,1971-03-25,8230,natasha.larson706@gmail.com,851-663-4255,Jamesport,CA,64478,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106128,Karen,Keith,2001-02-06,2022,karen.keith281@gmail.com,873-014-6821,West Dana,GU,27473,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106129,Elizabeth,Hernandez,1981-09-19,9403,elizabeth.hernandez490@gmail.com,173-880-2227,Cunninghamberg,PA,21537,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106130,Jeremy,Johnson,1949-12-28,3534,jeremy.johnson507@hotmail.com,191-026-5421,Parkerchester,CT,50683,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106131,Wanda,Scott,1956-03-09,4775,wanda.scott722@hotmail.com,539-384-2640,New Adriennefort,TX,80509,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106132,Christopher,Turner,2001-01-14,6171,christopher.turner61@yahoo.com,525-636-3803,North Robertland,IN,91814,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106133,Heather,Garrett,2002-03-23,5458,heather.garrett157@hotmail.com,662-290-6347,North Elizabethbury,MO,31168,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106134,Kimberly,Moore,1986-04-08,3450,kimberly.moore869@yahoo.com,642-649-3907,East Davidfort,MA,93701,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106135,John,Quinn,1960-12-02,3687,john.quinn718@yahoo.com,361-050-8440,Meyerport,IL,46437,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106136,Christopher,Hawkins,1987-06-15,0861,christopher.hawkins946@gmail.com,858-512-9906,Brandonland,MA,84008,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106137,Catherine,Hawkins,1957-03-15,2933,catherine.hawkins878@hotmail.com,866-095-6259,Lake Keith,OK,81443,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106138,Erica,Ross,2005-05-18,7987,erica.ross745@yahoo.com,372-438-0580,South Robert,MN,84142,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106139,Sarah,Pittman,1977-04-05,6419,sarah.pittman307@hotmail.com,434-838-3483,East Scottburgh,MA,90918,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106140,Anita,Newton,1987-10-04,2608,anita.newton23@hotmail.com,431-374-2028,New Christopher,SC,95319,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106141,Benjamin,Cohen,1999-09-06,8977,benjamin.cohen402@yahoo.com,383-213-2131,Port Andrewmouth,MN,24962,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106142,Heather,Olson,1983-05-27,5528,heather.olson433@yahoo.com,288-478-1589,Petersview,FL,12707,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106143,Todd,Forbes,1956-11-01,7756,todd.forbes357@hotmail.com,082-135-9129,Lake Katie,DE,01616,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106144,Steve,Wagner,1971-04-09,6412,steve.wagner401@hotmail.com,956-171-8232,Clarkside,DC,86351,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106145,Thomas,Johns,1980-03-29,1176,thomas.johns541@hotmail.com,413-973-1770,Wallacechester,CT,40467,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106146,Ashley,Johnson,1986-09-29,4637,ashley.johnson290@yahoo.com,845-211-2944,West Joseph,AR,57725,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106147,Ernest,Miller,2004-11-27,3196,ernest.miller718@yahoo.com,488-190-9607,Bartonton,VA,38477,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106148,Margaret,Kelly,1968-04-04,8978,margaret.kelly404@gmail.com,638-573-1968,Stevetown,OH,14001,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106149,Joseph,Baird,1949-10-09,1594,joseph.baird135@gmail.com,378-385-2635,East Melvin,MP,45331,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106150,Amy,Kirby,1981-02-04,5298,amy.kirby771@hotmail.com,173-090-1913,Loriside,TX,01951,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106151,Brett,Perez,1983-10-07,9509,brett.perez887@gmail.com,554-260-2676,West Christopherland,OR,32368,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106152,John,Ortega,1963-06-01,0886,john.ortega871@yahoo.com,746-591-3163,East Melissaside,MT,10148,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106153,Kimberly,Li,1978-09-03,4981,kimberly.li469@hotmail.com,248-985-4574,Stevenbury,OH,66522,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106154,Brian,Hammond,1968-04-14,2681,brian.hammond592@yahoo.com,408-699-1977,Michaelmouth,MS,99431,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106155,Timothy,Wells,1962-04-09,2253,timothy.wells453@gmail.com,490-909-5944,Kevinton,MN,57122,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106156,Nathan,Frazier,1992-01-15,7904,nathan.frazier299@hotmail.com,717-182-3130,South Amandaville,WA,48328,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106157,Holly,Freeman,1985-10-17,2372,holly.freeman215@yahoo.com,022-685-4027,Gillespiebury,VI,35612,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106158,William,Salazar,1951-03-21,3573,william.salazar824@gmail.com,621-819-8924,Lake Thomasside,NE,43334,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106159,Emily,Spencer,1970-03-26,3205,emily.spencer753@gmail.com,645-895-4967,South Andrewtown,MO,36651,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106160,Thomas,Potter,1996-10-14,0149,thomas.potter371@hotmail.com,221-315-5090,East Katherine,AL,59680,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106161,Shelby,Yang,2005-01-16,9431,shelby.yang105@gmail.com,491-684-2604,New Donnamouth,MI,31258,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106162,John,Jenkins,1980-06-15,2418,john.jenkins386@hotmail.com,643-224-9017,South Jeffrey,WI,39748,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106163,Steven,Phillips,1977-12-02,6997,steven.phillips696@yahoo.com,392-823-8266,Richardland,AS,24598,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106164,Christine,Silva,1980-03-31,2756,christine.silva949@yahoo.com,450-784-9029,Coxland,NJ,55588,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106165,Christopher,Anderson,1953-03-15,0922,christopher.anderson99@gmail.com,002-830-6686,Lake Pamela,NY,14599,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106166,David,Murray,1978-09-23,5825,david.murray998@gmail.com,088-241-4136,Garzaview,MN,94634,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106167,Kevin,Carter,1958-08-16,7763,kevin.carter184@hotmail.com,381-674-7427,Weavermouth,CO,39418,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106168,Krystal,Dawson,1956-07-10,0859,krystal.dawson121@hotmail.com,446-580-8682,South Connieville,ID,44227,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106169,Sarah,Moore,1986-09-18,8444,sarah.moore666@yahoo.com,259-154-3397,Melissatown,ND,92748,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106170,Jasmine,Porter,1997-01-26,5545,jasmine.porter608@hotmail.com,069-184-3451,Berryburgh,OK,54349,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106171,Amanda,Wallace,1955-04-25,7107,amanda.wallace994@gmail.com,884-437-6627,Thomashaven,MS,38560,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106172,Stephanie,Sharp,1984-04-28,2434,stephanie.sharp643@hotmail.com,322-349-2681,East Eric,AS,12267,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106173,Daniel,Castro,1985-11-11,6619,daniel.castro251@hotmail.com,324-526-5628,Anthonyside,NH,56676,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106174,Emily,Freeman,1982-10-04,0556,emily.freeman122@yahoo.com,595-930-0698,Annside,VA,57907,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106175,Lisa,Chase,1959-12-20,3946,lisa.chase407@gmail.com,118-449-2336,Ritaton,NY,14944,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106176,Tanya,Wood,1962-03-06,8005,tanya.wood310@gmail.com,301-672-5073,North Jenna,WY,25156,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106177,Ryan,Stein,1990-12-20,9767,ryan.stein978@yahoo.com,623-870-7033,Carrollburgh,TX,35335,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106178,Haley,Berry,1965-08-11,2826,haley.berry669@hotmail.com,286-501-8850,Johnview,MN,22823,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106179,Michael,Harris,1957-10-26,6150,michael.harris795@hotmail.com,280-937-5141,West Jessicafort,GA,48418,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106180,Joseph,Perkins,1992-02-09,1468,joseph.perkins797@yahoo.com,338-926-5623,New Jamesberg,WA,00541,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106181,Carl,Blair,1950-09-16,7596,carl.blair886@hotmail.com,412-150-6849,Lake Latoya,WY,85313,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106182,Lacey,Moyer,1965-07-08,6260,lacey.moyer282@hotmail.com,512-942-2669,New Mariafurt,GA,54737,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106183,Jonathan,Rivera,1986-09-13,7292,jonathan.rivera377@gmail.com,826-550-9348,South Tracie,NY,41364,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106184,Richard,Simpson,1999-02-04,0190,richard.simpson123@hotmail.com,272-974-4012,South Bryanfurt,AK,89439,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106185,Ryan,Cooper,1981-10-18,1910,ryan.cooper85@hotmail.com,840-694-2218,East Jonathantown,MD,78893,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106186,Tracy,Schmidt,1952-02-10,1999,tracy.schmidt501@gmail.com,624-527-6106,Michellehaven,NM,17922,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106187,April,Johns,1947-09-18,8351,april.johns231@hotmail.com,399-344-7299,East James,WI,43973,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106188,James,Clay,1961-04-01,0377,james.clay601@yahoo.com,103-225-6483,Schmidtborough,NJ,10071,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106189,Hannah,Roberts,1970-05-13,9387,hannah.roberts587@gmail.com,294-510-5517,Salinasmouth,NM,44166,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106190,Douglas,Garner,1954-01-03,7856,douglas.garner281@yahoo.com,561-822-2810,Robinsonchester,NM,25130,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106191,Jennifer,Lopez,1952-01-03,1549,jennifer.lopez814@gmail.com,246-271-8110,Port Teresafort,CT,90638,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106192,Troy,Davis,1948-12-25,9713,troy.davis186@yahoo.com,953-687-0288,Marshallfort,SC,53342,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106193,Theodore,Ayala,1988-11-26,6290,theodore.ayala496@yahoo.com,753-952-7450,South Jason,MA,26179,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106194,Paula,Phillips,1980-01-27,7105,paula.phillips306@yahoo.com,711-637-0395,Rachelhaven,ID,23719,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106195,Rhonda,Collins,2004-01-07,9362,rhonda.collins129@gmail.com,679-082-1127,New James,KS,16055,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106196,Nancy,Reyes,1956-03-05,1629,nancy.reyes334@yahoo.com,028-043-0663,South Stephenland,NJ,03201,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106197,Laura,Maldonado,2002-01-07,1040,laura.maldonado731@yahoo.com,518-916-8679,Henrybury,DC,92301,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106198,Michael,Stout,1970-11-12,8806,michael.stout190@hotmail.com,289-237-1060,New Dawn,UT,38527,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106199,Caitlyn,Salas,1965-12-07,6640,caitlyn.salas833@gmail.com,918-073-2099,Lake Dianeland,KS,70128,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106200,Amanda,Cowan,1985-10-06,0323,amanda.cowan404@hotmail.com,660-612-4056,Bennettview,NJ,40911,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106201,Ernest,Wade,1969-09-06,9110,ernest.wade838@yahoo.com,463-960-9795,Port Deborah,MH,47099,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106202,Ian,Collins,1957-02-14,8788,ian.collins803@yahoo.com,851-259-0071,New Cynthiaburgh,NY,34134,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106203,Christopher,Hall,1956-02-12,8684,christopher.hall501@hotmail.com,053-243-8004,Garrettfort,MI,83075,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106204,Tyrone,Watkins,1988-09-15,1047,tyrone.watkins532@yahoo.com,176-704-3913,Port Kelly,UT,94416,Private Bank,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106205,Lori,Jimenez,1970-12-14,9580,lori.jimenez552@yahoo.com,817-994-8995,Mauriceport,MH,68597,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106206,Lauren,Bush,1992-02-28,2033,lauren.bush772@hotmail.com,531-411-2478,Trujilloshire,MN,69360,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106207,Paul,Alexander,1983-11-19,3399,paul.alexander989@yahoo.com,811-411-1518,Brianborough,MD,92248,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106208,Anthony,Wagner,1979-11-26,1922,anthony.wagner186@hotmail.com,687-868-9535,Matthewfort,AK,85700,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106209,Lee,George,1991-10-16,9815,lee.george712@gmail.com,930-936-7607,South Terri,WV,23690,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106210,Christina,Torres,2001-02-19,2948,christina.torres6@yahoo.com,834-691-6273,New Jamesland,PW,21383,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106211,Deborah,Strickland,1992-01-31,9088,deborah.strickland458@hotmail.com,671-452-7326,New Patricialand,CO,90825,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106212,Douglas,Hamilton,1962-03-27,5149,douglas.hamilton126@hotmail.com,345-270-6243,South Holly,MI,31447,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106213,Sarah,Mccarty,1982-05-06,0641,sarah.mccarty132@hotmail.com,296-514-6213,South Lisa,DE,54897,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106214,Kathleen,Bradley,1977-12-14,9422,kathleen.bradley212@yahoo.com,639-033-4826,Matthewburgh,KY,02523,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106215,Lindsey,Morgan,1975-07-03,2641,lindsey.morgan90@gmail.com,573-795-2707,Brycemouth,GA,90530,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106216,Steven,Sutton,1980-11-11,9215,steven.sutton263@gmail.com,380-773-5846,Mendozastad,NH,53683,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106217,Miranda,Roman,1954-02-06,0573,miranda.roman87@hotmail.com,678-265-1505,West Brian,WY,83629,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-106218,Robin,Mendez,1995-02-11,2043,robin.mendez519@gmail.com,147-766-8454,South Taylor,FM,18181,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106219,Jenna,Miller,1963-03-26,4891,jenna.miller373@hotmail.com,387-475-1625,Stevenville,GU,19672,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106220,Beverly,Dean,1955-03-20,8919,beverly.dean176@hotmail.com,998-149-5292,Timothyshire,MO,01107,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106221,Jennifer,Martinez,1971-12-30,6931,jennifer.martinez968@hotmail.com,415-170-0069,Nealchester,NY,45419,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106222,Michael,Dixon,1965-06-14,0001,michael.dixon255@gmail.com,016-722-2166,Keithmouth,NY,53687,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106223,Erin,Garrett,1967-06-03,4925,erin.garrett48@hotmail.com,159-668-4927,Port Jessicafurt,GA,21214,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-106224,Luke,Evans,1949-09-25,8510,luke.evans927@hotmail.com,598-352-5789,South Robertburgh,MA,75409,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106225,Sharon,Rivera,1956-01-15,4807,sharon.rivera675@hotmail.com,143-086-6934,South Joshuaberg,NH,75557,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106226,Tracy,Watts,1968-03-14,8750,tracy.watts456@gmail.com,986-278-6291,Patriciaside,WI,09517,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106227,Keith,Donovan,1966-01-25,2291,keith.donovan591@yahoo.com,374-427-5131,North Krystaltown,PR,97992,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106228,Daniel,Smith,1993-06-20,8035,daniel.smith712@yahoo.com,313-113-5677,Brownbury,IN,87116,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106229,David,Brown,1956-05-30,5127,david.brown536@yahoo.com,039-663-3266,North Nathan,MN,50263,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106230,Eric,Landry,1981-02-10,5769,eric.landry621@yahoo.com,515-397-2806,West Ashleyville,MS,73902,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106231,Roberto,Wilson,2000-06-15,8818,roberto.wilson523@gmail.com,855-029-4062,Port Joseph,WV,04872,Private Bank,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106232,Laura,Adams,1969-02-21,3438,laura.adams705@gmail.com,497-463-4975,West John,LA,74894,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106233,Vanessa,Hobbs,1954-11-16,1622,vanessa.hobbs679@gmail.com,560-884-7071,South Saraborough,WY,27379,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106234,Ryan,Burgess,1953-06-07,0732,ryan.burgess243@hotmail.com,151-594-7284,East Ashleymouth,MH,68154,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106235,Michael,Salinas,1986-11-16,0601,michael.salinas193@gmail.com,019-836-3760,West Williamport,MN,46483,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106236,Kathryn,Ortiz,1980-11-14,2321,kathryn.ortiz307@gmail.com,794-938-2328,Fryeville,MI,80026,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106237,Jessica,Bailey,1962-06-28,3526,jessica.bailey981@gmail.com,758-470-1978,North Antoniotown,VT,79235,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106238,Alexander,Ortega,1959-03-27,2198,alexander.ortega617@yahoo.com,061-978-7282,South Keithfort,RI,31557,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106239,Theresa,Walker,1973-04-11,9045,theresa.walker222@yahoo.com,117-961-6766,Vaughnstad,FM,62256,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106240,Daniel,Shaffer,1977-09-08,9695,daniel.shaffer368@gmail.com,820-178-8375,Murphymouth,OR,49702,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106241,Christopher,Lowe,1950-05-15,4544,christopher.lowe132@gmail.com,793-467-4885,New Williamland,ID,50750,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106242,Jeffrey,Zamora,1956-12-15,6914,jeffrey.zamora77@gmail.com,796-931-1773,Tinastad,WY,55760,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-106243,Jesse,Hudson,2005-05-22,9008,jesse.hudson262@yahoo.com,944-033-3670,South Curtis,ID,65937,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
